Price Date,Open Price,High Price,Low Price,Close Price,Trade Value,Number Of Trades,Traded Quantity
07-02-2017,933,949.8,928.55,942.25,4343703630,78781,4634001
06-02-2017,937.25,943.75,930.55,935.25,3148362599,90322,3363967
03-02-2017,933.8,940.9,921.05,936.1,3916979843,136814,4211979
02-02-2017,917,945,910.1,935.9,5510613427,123387,5914134
01-02-2017,921.1,923.2,905.15,916.75,5268375697,170177,5765891
31-01-2017,941.5,941.5,904.35,928.6,11132572522,275395,12034267
30-01-2017,937.5,951.5,928.85,949.35,5363833728,147702,5684604
27-01-2017,933.85,947.55,901.15,942.15,4994263503,119331,5317569
25-01-2017,946.1,946.8,934.8,936.6,4688355349,123432,4989045
24-01-2017,950,950,940.1,945.55,3221953219,101476,3413005
23-01-2017,945,958,940,952.7,3789278960,116065,3974290
20-01-2017,950,953.15,946,948.7,4329702970,106341,4562371
19-01-2017,951,959.6,948.1,958.1,4234068518,139441,4438240
18-01-2017,958.1,961,949.8,950.8,2844323919,109771,2976481
17-01-2017,956.25,964,952.4,955.4,2663386306,80315,2780047
16-01-2017,965,965.45,952.45,955.65,5923132618,139257,6175686
13-01-2017,1030,1040,962.7,975.8,15527153070,327113,15638123
12-01-2017,977.55,1004.4,977.55,1000.05,5882574394,152968,5927870
11-01-2017,974.2,978.45,963.95,969.1,5923561832,192442,6120787
10-01-2017,977,981,967.95,970.55,5813159905,97596,5969927
09-01-2017,972.25,976.95,965,970.35,5109833703,86963,5272846
06-01-2017,994.9,998.85,968.05,972.25,7007392619,171262,7196724
05-01-2017,1001.6,1009.5,988.75,996.15,4104325150,100603,4103537
04-01-2017,995.05,1004.2,992.25,997.75,3533038015,99650,3536793
03-01-2017,1004.1,1004.9,982,993.85,3354225264,113621,3389241
02-01-2017,1011.1,1012.95,999.35,1001.1,1172694416,28829,1167611
30-12-2016,998,1012,992.75,1010.6,3659012156,100569,3633884
29-12-2016,1003.75,1008,988.15,992.35,3113451672,92963,3120062
28-12-2016,1002.95,1009.8,995,998.5,2747039845,81224,2738408
27-12-2016,982.75,1001.9,980,998.95,2439426051,57508,2456408
26-12-2016,988,994,975.1,982.75,1580049960,47565,1606914
23-12-2016,984.9,1006.6,973.6,988.45,3616211974,87394,3653018
22-12-2016,1002.5,1007,969.5,984.7,3487409630,109425,3530027
21-12-2016,1016,1022,998.25,1001.55,3715406428,85526,3671988
20-12-2016,1002,1019,1001.3,1012.15,3866136668,121711,3818249
19-12-2016,1006.1,1008.25,994.1,1004.65,2063821245,52933,2062067
16-12-2016,1003.8,1009.7,997.75,1005.15,3232002246,93462,3218371
15-12-2016,997.4,1018.95,989,992.35,4014289728,107209,3983208
14-12-2016,991,1004.95,984.1,999.75,2682939452,63665,2691307
13-12-2016,980.5,992.85,971.1,990.2,2388175697,71109,2427141
12-12-2016,982.8,982.8,965.2,977.35,2599982626,74619,2672510
09-12-2016,985,1008.15,981.5,989.35,4304149911,121111,4324192
08-12-2016,970.05,986.1,970.05,984.65,2920977613,83482,2970831
07-12-2016,968,973,960.2,966.4,1637934319,77351,1692990
06-12-2016,961.8,979.5,961.65,966.5,1729462850,64774,1781055
05-12-2016,965.9,968.6,958,961.65,1759944182,57931,1829788
02-12-2016,964.8,969.6,961.1,964.5,2150941267,130557,2226614
01-12-2016,976,983.55,967,975.6,2247777694,68019,2305795
30-11-2016,973,977,961.05,975.55,4137474120,99676,4250459
29-11-2016,978.8,984.7,967.1,972.6,2991717837,84322,3062753
28-11-2016,979.3,983.45,970.6,979.75,3602267991,114279,3682856
25-11-2016,930.45,985,930.45,977.5,6137814601,206134,6315690
24-11-2016,928.2,939.9,923.3,930.3,7817314314,131479,8390322
23-11-2016,922.1,922.9,912.45,920.25,3790922746,130883,4125893
22-11-2016,916.9,928.65,911.65,914.2,2517129608,106048,2741563
21-11-2016,926.9,926.9,906.95,911.1,3647743382,129057,3970284
18-11-2016,930,933.25,917.5,920,2796602729,121639,3020114
17-11-2016,934.25,949,926.4,929.8,2676845191,117685,2853365
16-11-2016,930,956.85,928.55,940.9,5782269259,177387,6111308
15-11-2016,924,939.95,908.55,923.55,4270173169,290307,4617925
11-11-2016,940,945,918.7,921.55,3290317525,91104,3548391
10-11-2016,962.5,962.5,935,939.4,3440236246,110042,3643665
09-11-2016,930,974.6,901,958.3,6068657393,150348,6382079
08-11-2016,986.9,987.75,970.6,982.6,2576778481,75639,2630554
07-11-2016,985,986,975,977.95,2224535618,62718,2268836
04-11-2016,967,979.2,961,971,2914529709,123012,3002774
03-11-2016,981.05,982,965.1,966.85,2534834117,132420,2612554
02-11-2016,984.8,987.5,980,981.05,2641723819,105692,2688597
01-11-2016,1006.8,1006.8,986.4,989.45,3142237325,126304,3166399
30-10-2016,1001,1005.95,999.8,1002.1,319718260.7,14192,319036
28-10-2016,1005.2,1010,993.15,997.5,2916078942,76622,2920353
27-10-2016,1017.9,1017.95,1001.1,1003.5,3639452891,103905,3613895
26-10-2016,1017,1019.85,1009.3,1014.2,1406142594,49773,1387608
25-10-2016,1036.5,1038.9,1015.2,1017.2,2881233443,80752,2818007
24-10-2016,1037.5,1042.7,1025.5,1027.1,1495478010,44094,1451487
21-10-2016,1035,1041,1022.5,1038.3,2001515443,59548,1931810
20-10-2016,1044.75,1050.7,1033.8,1036.65,1837490210,53760,1767745
19-10-2016,1042,1045.7,1036,1041.8,1828720112,46788,1754918
18-10-2016,1030,1040.5,1027.3,1039.05,3300781474,64906,3194067
17-10-2016,1034.95,1041.8,1017.35,1022.4,4121892313,74006,4007429
14-10-2016,1052.9,1082.7,996.25,1027.15,17332866114,374818,16730845
13-10-2016,1021.4,1058,1021.4,1052.35,5126616164,144394,4889345
10-10-2016,1017,1031.75,1010,1029.95,2770559297,64262,2706585
07-10-2016,1029.95,1033.8,1010.1,1012.55,3197411006,134156,3144279
06-10-2016,1045,1045,1025.95,1027.4,1915811566,82909,1860941
05-10-2016,1049.2,1049.85,1037,1041.5,1201412564,49296,1153787
04-10-2016,1040,1051.4,1038.3,1049.2,2646274899,53736,2533293
03-10-2016,1035.5,1040,1026.1,1038.1,1891074154,64407,1828080
30-09-2016,1031.1,1043.9,1031.1,1036.05,3379989891,66361,3251177
29-09-2016,1044.95,1044.95,1024,1029.2,4591119674,79293,4451319
28-09-2016,1040,1042.3,1033.25,1038.95,2820298182,45609,2717354
27-09-2016,1035.05,1049.9,1033.35,1039.75,3401748998,62988,3262830
26-09-2016,1042.75,1044,1031,1035.9,3300515054,80536,3185899
23-09-2016,1057,1058.8,1040,1042.55,2729960271.05,57629,2602647
22-09-2016,1059,1061,1052,1058.8,1918861654,80240,1814757
21-09-2016,1054,1061.25,1051.05,1055.75,2235039198,68813,2115766
20-09-2016,1053.3,1057.15,1045.75,1050.15,2210615656,90429,2107002
19-09-2016,1046,1068.9,1041.35,1061.2,3083488888,70094,2904577
16-09-2016,1049,1064.5,1038.1,1060.15,5247899728,98707,4974692
15-09-2016,1045.6,1046.8,1035.35,1042.2,2442780874,53602,2350861
14-09-2016,1053.95,1057.8,1040.65,1045.6,2709659227,79152,2576209
12-09-2016,1025.25,1058,1025.25,1054,3265470607,104493,3101548
09-09-2016,1037,1041,1026.55,1035.5,2612343990,96783,2526719
08-09-2016,1045,1045,1024,1037.65,4698542573,108004,4546387
07-09-2016,1048,1059,1044,1054.35,3909393157,103327,3712735
06-09-2016,1038.25,1048.9,1035.6,1045,4291968460,105919,4107522
02-09-2016,1039.05,1040,1026.2,1031.85,1720872550,67456,1666296
01-09-2016,1038,1040.45,1032,1037.55,1491112695,48366,1438913
31-08-2016,1037.1,1045.75,1027.8,1035.85,5777732671,131672,5569907
30-08-2016,1032.45,1045,1025,1040.4,2264785516,76218,2187719
29-08-2016,1017.6,1030,1011,1022.8,2658142523,137001,2610141
26-08-2016,1036,1046,1017.05,1020.25,3536957213,144271,3440527
25-08-2016,1055,1057.6,1032.1,1036.15,2497389786,67028,2398281
24-08-2016,1047,1062.05,1047,1057.4,3236633964,118286,3064983
23-08-2016,1020.1,1042,1020.1,1039.65,3828422615,135014,3703069
22-08-2016,1018,1030,1009.1,1015.45,5200200616,184159,5126759
19-08-2016,1030,1039,1018.45,1021.3,2919222195,132229,2843008
18-08-2016,1036.5,1039.1,1021.5,1023.4,4338343575,113563,4217000
17-08-2016,1049.95,1052.65,1030.5,1033.3,3424334724,134252,3299658
16-08-2016,1042,1058.05,1028,1051.8,8598374852,177774,8214704
12-08-2016,1075.05,1078.8,1060,1062.55,3983911355,116371,3724964
11-08-2016,1081.7,1095,1075.25,1077.35,2724633995,68282,2519276
10-08-2016,1076,1087.9,1075.2,1082.35,3013968179,72781,2788227
09-08-2016,1077,1084.5,1071.5,1083.4,3883365580,79692,3596332
08-08-2016,1069,1081,1062.55,1078.7,2495374580,86035,2321532
05-08-2016,1072,1073.45,1060,1068,2992534286,98969,2804984
04-08-2016,1086.4,1086.9,1070.05,1071.8,2277331567,64592,2118639
03-08-2016,1085.65,1086.5,1070.3,1084.9,3891373601,93756,3606730
02-08-2016,1079.9,1085,1075,1083.8,3683561727,74776,3411251
01-08-2016,1071.5,1087.85,1068.35,1085.25,4903963865,84226,4548331
29-07-2016,1072.6,1076.75,1066.5,1073.85,4376687908,96309,4078392
28-07-2016,1085.4,1086.95,1074.05,1077.5,6071912465,84046,5629281
27-07-2016,1084.7,1096.5,1078.55,1085.35,4032229606,65130,3715910
26-07-2016,1070.35,1089.9,1070.35,1088.7,3902694860,60846,3594805
25-07-2016,1063,1083.25,1063,1080.85,4554802179,97327,4234776
22-07-2016,1070,1079.9,1066.7,1072.45,5024244656,93296,4693269
21-07-2016,1079,1087.2,1075.6,1079.9,4679193731,130542,4334001
20-07-2016,1070,1089.9,1070,1083.1,5313369529,104095,4911448
19-07-2016,1088.6,1090,1074.1,1086.95,5632801599,178219,5202322
18-07-2016,1077.25,1084.9,1055.15,1081.95,7682361812,240953,7166412
15-07-2016,1189.5,1189.9,1052,1072.55,33366591098,707440,30742063
14-07-2016,1195,1196.05,1164,1176.25,4372439897,102739,3706664
13-07-2016,1180,1195.8,1175.2,1193.8,3128727246,73207,2637710
12-07-2016,1180,1180.35,1168,1176.55,3638403711,90016,3098684
11-07-2016,1167.4,1178.7,1160,1175.05,3900242644,97975,3334441
08-07-2016,1163,1167,1153.5,1158.2,3223520903,123336,2775824
07-07-2016,1168.7,1171,1155,1157.25,3453631860,131833,2977438
05-07-2016,1185,1187.5,1171.05,1175.45,2116084018,61330,1798208
04-07-2016,1176.2,1194.6,1176.2,1183.95,3191792275,97976,2690661
01-07-2016,1180,1180,1170.1,1172.4,2344042645,83613,1995956
30-06-2016,1180.5,1184.5,1167.95,1170.8,5484981719,117143,4673112
29-06-2016,1169,1179.9,1160.2,1176.85,3192594353,91172,2729575
28-06-2016,1162.8,1172.5,1155.1,1159.15,4444586239,140277,3827987
27-06-2016,1172.05,1183.2,1160,1166.2,3268027324,95815,2791889
24-06-2016,1188,1199,1160,1194.55,4634322656,80878,3904174
23-06-2016,1197.3,1214.85,1193.35,1211.6,2304105635,102672,1914313
22-06-2016,1204,1211.95,1188.15,1199.5,1817988769,52549,1515629
21-06-2016,1211.2,1214.8,1195.65,1206.1,2868013851,57770,2380862
20-06-2016,1181,1211.8,1179.7,1208.75,3735847754,84105,3114783
17-06-2016,1189,1192.75,1175.1,1179.5,5021828421,84979,4257541
16-06-2016,1189.5,1189.5,1170.1,1186,3127477049,96066,2651282
15-06-2016,1183.7,1192.65,1179.05,1189.95,3973610805,97170,3355786
14-06-2016,1182.4,1182.4,1167.25,1175,1725136290,76094,1470364
13-06-2016,1176.8,1184.9,1166,1180.9,3109855383,92827,2643361
10-06-2016,1175.4,1190,1170.1,1180.6,3767482481,112385,3191978
09-06-2016,1226.25,1226.25,1180.05,1185.5,7593381454,169983,6370402
08-06-2016,1263.95,1263.95,1235.35,1238.1,5431892699,113032,4370685
07-06-2016,1267,1272.5,1255.1,1257.4,3597199329,74826,2846210
06-06-2016,1264.9,1277,1261.1,1266.75,2682362141,77880,2112884
03-06-2016,1260.05,1279.3,1260.05,1266.9,2541822477,70963,1999190
02-06-2016,1255,1274.9,1254,1261.55,3195178703,105567,2526776
01-06-2016,1246.05,1268.5,1246,1258.2,3046672700,72781,2420267
31-05-2016,1265,1266.75,1239,1248.65,8600491439,125656,6891019
30-05-2016,1241.5,1272,1241.5,1267.6,3349159368,92600,2642850
27-05-2016,1231.6,1259.5,1231.6,1247.5,3861555368,79330,3090382
26-05-2016,1210.1,1239.8,1210.1,1234.15,3765768592,96613,3068218
25-05-2016,1194.1,1213.1,1194.1,1208.65,2331455440,66033,1928698
24-05-2016,1191.05,1191.75,1177.6,1187.75,2064534720,85326,1742530
23-05-2016,1203.4,1205.15,1185,1188,2731935850,65785,2292973
20-05-2016,1205,1219.5,1200,1201.6,2415192560,72124,1997274
19-05-2016,1210.95,1216.15,1201,1205.75,2389258586,63251,1977200
18-05-2016,1199,1214,1197.9,1209.85,2563260480,60053,2128298
17-05-2016,1220,1225.75,1208.15,1214.25,2314345531,75775,1898147
16-05-2016,1210.2,1223.65,1205,1215,2753623614,77520,2266939
13-05-2016,1206,1210,1192.15,1207.25,3398141904,81828,2826032
12-05-2016,1203.9,1213,1196.8,1210,2053842245,77725,1703466
11-05-2016,1198.5,1214.7,1192.5,1201.85,2232783131,64272,1854944
10-05-2016,1202.5,1216.65,1196.6,1212.8,2048735526,75786,1697852
09-05-2016,1182,1201.55,1180.6,1199.05,3056124205,81316,2561839
06-05-2016,1189.8,1189.8,1177.05,1181.5,1534551847,54186,1298360
05-05-2016,1195.15,1199,1181.1,1192.45,3748759043,137968,3151334
04-05-2016,1181,1193,1170.65,1188.85,3437484344,106651,2906421
03-05-2016,1202.75,1212.2,1171.8,1177.8,4061149572,132901,3412405
02-05-2016,1210,1211.15,1196.15,1201.05,2170885251,50153,1807625
29-04-2016,1211.45,1223.55,1205,1208.1,3051020532,103524,2518205
28-04-2016,1231,1239.6,1207,1209.15,7381519426,136015,6082584
27-04-2016,1229.2,1242.35,1228.55,1240.15,2774491729,110848,2243104
26-04-2016,1215.45,1239.55,1208.6,1232.15,3587319457,91684,2923372
25-04-2016,1212.05,1224.8,1201.1,1215.85,3249112708,91828,2682067
22-04-2016,1226.3,1228.5,1207,1211.25,3127365365,96983,2571969
21-04-2016,1251,1251,1218.1,1226.3,3350409729,97218,2720550
20-04-2016,1244,1246.45,1225.8,1243.6,4993801015,139599,4036424
18-04-2016,1250,1267.9,1233.5,1238.7,15599650786,287988,12507995
13-04-2016,1194.95,1194.95,1166.35,1172.7,7359084499,184136,6255693
12-04-2016,1180.5,1194.9,1178.6,1182.2,3464293129,91101,2921069
11-04-2016,1165.8,1186.75,1151.1,1183.9,3374830285,94441,2884339
08-04-2016,1175.85,1177.5,1162.05,1165.75,2452392809,73531,2097789
07-04-2016,1208.4,1208.4,1175,1181.5,3347681450,110844,2828945
06-04-2016,1228,1228,1196,1200.7,2980355277,82745,2465677
05-04-2016,1242,1242.3,1214,1219.8,2940055243,72189,2395358
04-04-2016,1213.55,1248,1213.55,1243.7,2825238080,76941,2288527
01-04-2016,1216,1222.2,1195.1,1205.45,3329332085,97501,2755714
31-03-2016,1210.25,1229.9,1200.3,1218.3,10935517716,207681,8998160
30-03-2016,1197.6,1210,1195.55,1205.95,3468574631,94161,2878409
29-03-2016,1199,1218.9,1191.55,1197.25,4216417212,91763,3497678
28-03-2016,1232.4,1237,1195.75,1204.9,6538591760,112913,5393755
23-03-2016,1190,1210.7,1182.1,1207.8,3786937856,136505,3166588
22-03-2016,1191.25,1194,1172,1189.95,4197665191,102921,3548975
21-03-2016,1188,1199,1180.05,1194.9,3056912501,85237,2569196
18-03-2016,1162.8,1199,1162,1193.4,5012256648,95530,4238711
17-03-2016,1156.9,1169.75,1154.05,1161.75,3760788713,99521,3237311
16-03-2016,1141.9,1155,1131.55,1152.45,3200980693,68267,2794425
15-03-2016,1144,1154.5,1128.95,1134.4,3827755995,73517,3360129
14-03-2016,1146,1154.25,1138.5,1141.2,2386845851,78868,2087131
11-03-2016,1146.2,1155.95,1138.2,1143,2330755845,60784,2029274
10-03-2016,1162.9,1162.9,1139.35,1142.5,14003425951,90787,12190508
09-03-2016,1145,1183.75,1142.95,1178.5,3683322613,89544,3152891
08-03-2016,1163,1190.5,1147.4,1163.45,4418218641,107108,3808873
04-03-2016,1175.6,1185,1159.1,1170.65,2513300445,63895,2140840
03-03-2016,1168,1192.85,1154,1169.3,3412892364,100651,2907152
02-03-2016,1137.05,1163.5,1125,1156,4123873292,105889,3607449
01-03-2016,1094.8,1130.3,1094.8,1125.45,3572794467,99480,3193077
29-02-2016,1129.5,1130.4,1068.3,1084.05,4473469436,95756,4083038
26-02-2016,1120.15,1132,1116,1121.15,2375337064,114603,2117818
25-02-2016,1125.4,1130.6,1101.1,1110.3,2493709761,102958,2242264
24-02-2016,1119.5,1143.75,1118.35,1125.35,2802937160,92342,2475357
23-02-2016,1130.25,1132.5,1116.05,1123.9,1406895966,78553,1250980
22-02-2016,1131,1133.95,1114.05,1126.65,2173092990,71684,1928505
19-02-2016,1119.2,1134.2,1113.85,1127.25,2236825272,85227,1987009
18-02-2016,1100,1127,1100,1123.4,2336317813,70844,2094536
17-02-2016,1081.75,1103,1077,1097.85,2268104577,79410,2082299
16-02-2016,1087,1092.75,1073.7,1079.15,2771671745,92796,2562724
15-02-2016,1096.25,1100.2,1086.6,1091.75,2779457264,107866,2546739
12-02-2016,1094.7,1104.4,1067,1084.65,4014409218,112945,3704048
11-02-2016,1111,1113,1071.15,1078.65,2839987985,93260,2607189
10-02-2016,1108,1127.5,1105,1108.55,3271248829,95356,2933027
09-02-2016,1128.3,1128.3,1093.5,1107.65,4195709094,110917,3789786
08-02-2016,1163.75,1172.2,1143.8,1150.8,2446635960,58432,2110522
05-02-2016,1175.5,1186.65,1171.85,1174.7,2347916406,72608,1992112
04-02-2016,1160.05,1194.95,1160.05,1179.75,3277919302,68846,2774673
03-02-2016,1167.8,1175.9,1152.75,1157.7,3051257780,64989,2622983
02-02-2016,1176.85,1190,1164,1175.55,4509511502,87845,3816351
01-02-2016,1170,1179.9,1161.6,1173.35,2489417760,69859,2125563
29-01-2016,1138,1170,1131.6,1164.9,5912064476,105694,5116054
28-01-2016,1136,1142.6,1126.2,1129.6,4406764531,67003,3894299
27-01-2016,1146.45,1149.6,1135,1138.5,3979041708,79129,3485981
25-01-2016,1140.25,1146.85,1124.55,1137.65,2601551835,78546,2289631
22-01-2016,1148.1,1152.5,1131,1136.25,3666879628,106108,3218009
21-01-2016,1135,1142.5,1122,1137.05,3820774624,107775,3371500
20-01-2016,1134,1160,1117,1121.25,4233996103,106567,3753999
19-01-2016,1135,1158.95,1128.55,1139.65,4287225460,131724,3750218
18-01-2016,1139.9,1162.1,1128.35,1131.9,5760833305,124462,5033306
15-01-2016,1148,1164,1137.55,1139.9,7481937163,168749,6518307
14-01-2016,1066,1155,1054.35,1133,17059827437,335583,15113503
13-01-2016,1057,1091,1048.1,1083.4,4697626038,82289,4375647
12-01-2016,1062,1062.95,1030.85,1049.95,3435500122,95213,3282606
11-01-2016,1056.3,1069.95,1052.1,1055.7,2835019451,66784,2680311
08-01-2016,1061.5,1067.4,1055.5,1063.3,1675521986,47934,1578358
07-01-2016,1060.05,1067.9,1047.9,1050.8,2799255720,79845,2647044
06-01-2016,1074.65,1074.65,1058.9,1069.35,2982910238,76128,2794164
05-01-2016,1085.5,1085.5,1062.25,1074.05,2655975461,62085,2474893
04-01-2016,1099.95,1102.45,1076.05,1078.9,2162230784,53877,1987681
01-01-2016,1100,1108.95,1093.2,1105.25,996433258.7,18982,903275
31-12-2015,1090.15,1109.95,1087,1105.4,4377467436,75143,3971969
30-12-2015,1101.1,1106.6,1083,1086.3,2820380076,65379,2576985
29-12-2015,1101.25,1110,1097.3,1104.7,1846706112,52409,1672531
28-12-2015,1090,1110,1090,1104.75,3055046035,51103,2763476
24-12-2015,1102.05,1104.45,1090.1,1096.35,673969561.2,20528,615027
23-12-2015,1095.05,1102.5,1087.05,1100.85,1575200228,38571,1435464
22-12-2015,1097.45,1097.45,1080.1,1083.75,2230938914,51963,2054627
21-12-2015,1077,1107.4,1065.95,1103.45,2372706848,61692,2165506
18-12-2015,1103.4,1103.4,1079.45,1083.15,3923650703,65866,3609910
17-12-2015,1100,1109.8,1088,1107.1,2726907089,87599,2479391
16-12-2015,1083.4,1098,1083.4,1095.85,3003094116,66894,2747926
15-12-2015,1073.25,1079.1,1058.8,1077.55,2909926024,76821,2715904
14-12-2015,1049.5,1073.15,1048.05,1069.5,2568018429,104978,2408336
11-12-2015,1054,1061.9,1045.9,1052.8,2837606869,84930,2695099
10-12-2015,1036.6,1051.6,1030.3,1047.35,2906945254,80028,2793873
09-12-2015,1043,1046.95,1022.55,1028.2,3532487392,85433,3409127
08-12-2015,1045.05,1062.75,1039.3,1044.4,3010683590,87394,2862186
07-12-2015,1055.3,1059,1040,1046.25,2365448287,65005,2256935
04-12-2015,1049,1064.9,1040.1,1049.05,4385928455,209805,4187765
03-12-2015,1061,1064.8,1049.05,1057.75,2908624058,110543,2752363
02-12-2015,1079.95,1079.95,1059,1060.7,3403928891,90123,3198808
01-12-2015,1088,1095,1072.95,1079,3192356940,76585,2949275
30-11-2015,1070,1098.3,1056.2,1087.9,9808155224,108763,9052767
27-11-2015,1058,1070,1045,1066.35,2728062596,69214,2571239
26-11-2015,1040.95,1059.5,1040.05,1052.4,5182136976,114757,4926984
24-11-2015,1050,1050.8,1037,1041.15,2256779096,58310,2162901
23-11-2015,1050,1062.4,1038,1053.7,2959155997,90521,2808175
20-11-2015,1048,1063.2,1042.05,1052.4,3205219968,151348,3041489
19-11-2015,1030.25,1052,1023.8,1047.8,4434439167,169433,4269811
18-11-2015,1041,1045.15,1011.25,1020,5203187274,163352,5062626
17-11-2015,1080,1082.9,1052,1061.5,3813081588,130125,3592053
16-11-2015,1083.65,1094,1067.2,1080.2,3680672584,84079,3404167
13-11-2015,1099.95,1106,1090,1100.8,1931991868,86653,1760434
11-11-2015,1118,1118,1103,1107.6,392348102,13196,353652
10-11-2015,1127.5,1127.5,1100.1,1103.85,2607306463,56153,2340026
09-11-2015,1120,1140,1115.2,1134.6,3453897091,73732,3062838
06-11-2015,1123,1143.9,1122.9,1138.3,1721665529,43442,1513086
05-11-2015,1142.95,1145,1119.4,1122.9,1328964252,33057,1172653
04-11-2015,1150.1,1157.6,1132.3,1136.8,1831716977,60740,1602786
03-11-2015,1133.4,1150.45,1133.4,1145.5,2067599136,47225,1807341
02-11-2015,1130,1135.8,1114.1,1131.2,1991855083,44108,1772494
30-10-2015,1145,1145,1130,1135.45,2295389842,57656,2022338
29-10-2015,1153.1,1155.9,1136.05,1145.05,3366420196,74479,2943662
28-10-2015,1144.5,1158,1139,1153.2,3014378474,95707,2627736
27-10-2015,1150,1155,1144.1,1149.4,3025971573,79833,2631874
26-10-2015,1154,1158.5,1143.15,1152.15,1839079238,82222,1597971
23-10-2015,1141.8,1153,1125.1,1149.9,3443080808,117698,3016681
21-10-2015,1125,1146.85,1125,1138.4,4140724665,89639,3639049
20-10-2015,1113,1130,1110.6,1125.95,4929630466,101555,4394155
19-10-2015,1102,1116,1100.5,1111.95,4074985829,128555,3673747
16-10-2015,1099,1101.4,1090,1094.9,3513919100,74364,3209496
15-10-2015,1099.9,1104.35,1089.1,1097.35,4525182630,184169,4127833
14-10-2015,1091.45,1115.55,1087.2,1097.6,4894629064,158291,4432755
13-10-2015,1107.45,1111,1085.2,1099.4,8407859526,286593,7663431
12-10-2015,1199,1219.8,1109,1122.9,17411498956,347437,15202485
09-10-2015,1136,1172.9,1136,1167.4,6800309814,172120,5891069
08-10-2015,1136.4,1149.6,1126.05,1132.15,5158746113,166680,4540437
07-10-2015,1156,1168.75,1128.45,1133.2,5267146098,140151,4591244
06-10-2015,1187.05,1192.55,1148.1,1154.6,5056464091,159201,4355940
05-10-2015,1173,1189.35,1162,1181.75,4049050302,124032,3440880
01-10-2015,1169.9,1197.75,1160,1173.05,6406992205,141361,5432197
30-09-2015,1134.4,1168.95,1125.95,1161.95,5465842643,111323,4747846
29-09-2015,1102,1133.4,1097.5,1121.85,4870966739,101045,4349685
28-09-2015,1139.95,1142.85,1101,1105.55,5453974745,125955,4894232
24-09-2015,1113.5,1152.7,1110,1140.55,7626005048,172169,6699631
23-09-2015,1107.45,1126.35,1097.45,1116.25,2649467639,57336,2379127
22-09-2015,1115,1135.95,1101.1,1107.45,5406315826,125741,4813493
21-09-2015,1100,1108.85,1092.5,1104.65,2398899362,58851,2175617
18-09-2015,1111.8,1117.9,1099.05,1104.45,6420302313,99715,5788438
16-09-2015,1108,1109.75,1098.3,1101.65,4123798313,75566,3739120
15-09-2015,1099.4,1103.2,1088.15,1099.2,2905803864,76986,2645943
14-09-2015,1099,1104,1082.65,1099.75,3591310758,68749,3278538
11-09-2015,1091.55,1106.4,1085.5,1090.75,5412265896,106420,4941905
10-09-2015,1084.9,1091.5,1061,1080.45,4515821660,113306,4181502
09-09-2015,1087.1,1099.6,1072,1088.7,4980040937,116781,4574332
08-09-2015,1062,1074,1052.3,1058.8,2902178636,78414,2729748
07-09-2015,1084.95,1085,1055,1058.75,2759194352,81606,2590494
04-09-2015,1103,1111,1067,1073.95,3949456565,100163,3659444
03-09-2015,1110.15,1112,1092.5,1099.35,4728764107,77626,4295268
02-09-2015,1098,1115,1090,1099.45,6158267847,127845,5585915
01-09-2015,1090,1114.6,1082,1089,4988709110,144963,4535775
31-08-2015,1134.85,1134.85,1082.5,1094.4,5445048323,112811,4958532
28-08-2015,1101.6,1124.9,1101.6,1111.05,4018120272,92660,3604410
27-08-2015,1088,1100.1,1078.05,1082.8,8330972041,139887,7671696
26-08-2015,1089.8,1097,1059,1064.6,6193033242,116990,5749106
25-08-2015,1100,1119,1044.5,1085.65,7452313810,153510,6867539
24-08-2015,1109.95,1123,1078.6,1092.05,7818945727,161508,7061342
21-08-2015,1140.9,1160.95,1117.5,1149.9,6197560617,118867,5411071
20-08-2015,1159,1168.5,1128,1134.55,4770761082,100655,4184557
19-08-2015,1170,1186.2,1162.8,1175.55,4040513416,92901,3434759
18-08-2015,1150,1177.7,1150,1164.35,2422304913,103875,2075223
17-08-2015,1150,1153.45,1122.5,1142.15,1765591232,50967,1553718
14-08-2015,1165,1168.7,1143.1,1149.25,2957892577,87830,2554533
13-08-2015,1147,1166.85,1055.55,1158,5654928106,128074,4893980
12-08-2015,1115,1149,1111,1144.4,5781511942,186856,5084220
11-08-2015,1098.8,1116.9,1095.7,1109.15,4186948059,122276,3787203
10-08-2015,1098,1106.35,1067,1086,2184169819,55130,1996377
07-08-2015,1079.5,1101,1078.5,1095.6,2733064426,99571,2494029
06-08-2015,1094,1105.5,1077,1086.95,3941508986,94093,3619126
05-08-2015,1062,1090,1061.95,1086.35,2568814074,70472,2376738
04-08-2015,1078,1078.95,1051,1057.25,4828549680,139666,4549527
03-08-2015,1078,1092,1068.95,1078.95,4292139083,85130,3980506
31-07-2015,1078.55,1081.35,1060,1077.05,4249228755,108976,3965506
30-07-2015,1090,1090,1058,1070,6441243728,122143,5978299
29-07-2015,1074,1092,1065,1085.4,3828008081,82510,3535667
28-07-2015,1068.5,1076,1054.25,1062.85,4520496075,150481,4238301
27-07-2015,1086.9,1087.95,1060.45,1065.3,3623721353,175039,3376122
24-07-2015,1095.55,1106.45,1083.1,1087.6,2443351940,100221,2240151
23-07-2015,1103.95,1117,1090,1098,4264915293,166660,3855374
22-07-2015,1105,1112,1076.65,1103.15,6970413691,221999,6332830
21-07-2015,1035,1149,1035,1112.65,21063364548,408583,19155056
